s.no,pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
4106,07-03-2019 10:36,07-03-2019 10:53,1,1.3,11.5,2.95,0,17.75,yellow,credit card,Times Sq/Theatre District,Midtown South,Manhattan,Manhattan
4107,31-03-2019 08:02,31-03-2019 08:08,2,1.46,7,2.06,0,12.36,yellow,credit card,Hudson Sq,Battery Park City,Manhattan,Manhattan
4108,22-03-2019 21:30,22-03-2019 21:42,1,1.36,8.5,1,0,13.3,yellow,credit card,Sutton Place/Turtle Bay North,Clinton East,Manhattan,Manhattan
4109,17-03-2019 20:16,17-03-2019 20:43,1,8.44,27.5,4.94,5.76,42,yellow,credit card,LaGuardia Airport,Penn Station/Madison Sq West,Queens,Manhattan
4110,02-03-2019 21:28,02-03-2019 21:49,1,2.32,14,0,0,17.8,yellow,cash,Penn Station/Madison Sq West,Lincoln Square West,Manhattan,Manhattan
4111,31-03-2019 21:27,31-03-2019 21:32,1,0.86,5.5,1.86,0,11.16,yellow,credit card,Upper East Side South,Upper East Side South,Manhattan,Manhattan
4112,26-03-2019 12:25,26-03-2019 12:42,1,1.95,12,0,0,15.3,yellow,cash,Lincoln Square West,Lenox Hill East,Manhattan,Manhattan
4113,21-03-2019 08:13,21-03-2019 08:27,1,1.7,10.5,2.75,0,16.55,yellow,credit card,Penn Station/Madison Sq West,Midtown North,Manhattan,Manhattan
4114,06-03-2019 22:43,06-03-2019 22:54,1,1.6,8,0,0,11.8,yellow,cash,Murray Hill,East Village,Manhattan,Manhattan
4115,06-03-2019 16:14,06-03-2019 17:03,1,6.37,31.5,0,0,33.3,yellow,credit card,Clinton East,Fort Greene,Manhattan,Brooklyn
4116,31-03-2019 01:37,31-03-2019 01:42,5,0.99,5.5,1.86,0,11.16,yellow,credit card,Clinton West,Times Sq/Theatre District,Manhattan,Manhattan
4117,04-03-2019 09:06,04-03-2019 09:15,1,1.35,7.5,0,0,10.8,yellow,cash,Lenox Hill West,Midtown North,Manhattan,Manhattan
4118,15-03-2019 14:01,15-03-2019 14:01,1,0,25,5.06,0,30.36,yellow,credit card,,,,
4119,09-03-2019 11:47,09-03-2019 11:59,1,1.89,10.5,0,0,13.8,yellow,cash,Bloomingdale,Upper West Side South,Manhattan,Manhattan
4120,30-03-2019 10:56,30-03-2019 10:59,1,0.49,4,0,0,7.3,yellow,cash,Midtown South,Union Sq,Manhattan,Manhattan
4121,02-03-2019 10:52,02-03-2019 10:59,2,1.89,8.5,2.95,0,14.75,yellow,credit card,Midtown North,Upper West Side South,Manhattan,Manhattan
4122,06-03-2019 08:36,06-03-2019 08:43,1,0.58,6,0,0,9.3,yellow,cash,Meatpacking/West Village West,West Village,Manhattan,Manhattan
4123,12-03-2019 16:53,12-03-2019 17:08,1,1.5,10.5,2,0,16.8,yellow,credit card,Penn Station/Madison Sq West,Midtown North,Manhattan,Manhattan
4124,20-03-2019 09:14,20-03-2019 09:19,1,0.72,5,0,0,8.3,yellow,cash,Upper East Side South,Central Park,Manhattan,Manhattan
4125,17-03-2019 13:13,17-03-2019 13:48,1,16.9,52,6.1,5.76,67.16,yellow,credit card,East Village,JFK Airport,Manhattan,Queens
4126,27-03-2019 01:42,27-03-2019 01:48,1,1.2,7,2.16,0,12.96,yellow,credit card,Times Sq/Theatre District,Clinton West,Manhattan,Manhattan
4127,01-03-2019 05:18,01-03-2019 05:18,2,0.04,2.5,0,0,3.8,yellow,cash,,,,
4128,17-03-2019 18:47,17-03-2019 18:54,1,1.22,7,1,0,11.3,yellow,credit card,Lincoln Square East,Upper West Side South,Manhattan,Manhattan
4129,22-03-2019 06:05,22-03-2019 06:15,1,3,11,0,0,14.3,yellow,cash,Garment District,Lenox Hill East,Manhattan,Manhattan
4130,02-03-2019 19:28,02-03-2019 19:40,2,2.01,10,1,0,14.3,yellow,credit card,East Chelsea,Lincoln Square East,Manhattan,Manhattan
4131,01-03-2019 12:47,01-03-2019 13:03,1,0.95,10.5,2.76,0,16.56,yellow,credit card,Upper East Side South,Times Sq/Theatre District,Manhattan,Manhattan
4132,21-03-2019 16:44,21-03-2019 16:47,4,0.56,4.5,0,0,6.3,yellow,cash,East Harlem North,East Harlem South,Manhattan,Manhattan
4133,16-03-2019 17:59,16-03-2019 18:04,1,0.81,5,0,0,8.3,yellow,cash,Upper East Side South,Lenox Hill West,Manhattan,Manhattan
4134,04-03-2019 07:44,04-03-2019 08:01,5,5.36,18.5,2,0,21.3,yellow,credit card,Upper East Side North,Washington Heights South,Manhattan,Manhattan
4135,13-03-2019 20:23,13-03-2019 20:38,1,2.52,11.5,3.06,0,18.36,yellow,credit card,Union Sq,Financial District North,Manhattan,Manhattan
4136,01-03-2019 16:26,01-03-2019 16:32,6,0.53,5.5,1.96,0,11.76,yellow,credit card,East Village,Little Italy/NoLiTa,Manhattan,Manhattan
4137,05-03-2019 17:35,05-03-2019 18:29,1,13.72,45.71,0,5.76,52.27,yellow,credit card,East Harlem South,Jamaica,Manhattan,Queens
4138,03-03-2019 20:30,03-03-2019 20:35,1,0.93,5.5,2.32,0,11.62,yellow,credit card,Upper West Side South,Upper West Side North,Manhattan,Manhattan
4139,28-03-2019 20:32,28-03-2019 20:44,2,1,8.5,3.05,0,15.35,yellow,credit card,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan
4140,12-03-2019 06:43,12-03-2019 06:50,1,1.99,8,2.26,0,13.56,yellow,credit card,Upper West Side North,Midtown North,Manhattan,Manhattan
4141,27-03-2019 09:42,27-03-2019 10:08,2,2.87,17,4.06,0,24.36,yellow,credit card,Upper West Side North,Lenox Hill East,Manhattan,Manhattan
4142,07-03-2019 08:48,07-03-2019 09:13,1,1.52,15.5,0,0,18.8,yellow,cash,Midtown Center,UN/Turtle Bay South,Manhattan,Manhattan
4143,27-03-2019 16:34,27-03-2019 16:44,1,1.62,8.5,0,0,12.8,yellow,cash,Times Sq/Theatre District,Upper West Side South,Manhattan,Manhattan
4144,01-03-2019 20:23,01-03-2019 20:27,2,0.75,4.5,1.66,0,9.96,yellow,credit card,Upper West Side South,Upper West Side North,Manhattan,Manhattan
4145,10-03-2019 22:54,10-03-2019 23:03,1,2.5,9.5,2.65,0,15.95,yellow,credit card,Midtown East,Yorkville East,Manhattan,Manhattan
4146,31-03-2019 15:32,31-03-2019 15:38,3,0.9,6,0.7,0,10,yellow,credit card,Yorkville West,Lenox Hill West,Manhattan,Manhattan
4147,17-03-2019 22:55,17-03-2019 23:12,3,3.7,15,0,0,18.8,yellow,cash,Murray Hill,Lower East Side,Manhattan,Manhattan
4148,05-03-2019 18:44,05-03-2019 18:56,1,1.3,9,1.5,0,14.8,yellow,credit card,Murray Hill,East Chelsea,Manhattan,Manhattan
4149,14-03-2019 18:26,14-03-2019 18:54,1,2.38,17,4.26,0,25.56,yellow,credit card,Murray Hill,Union Sq,Manhattan,Manhattan
4150,21-03-2019 06:34,21-03-2019 06:42,1,3.1,10.5,2,0,15.8,yellow,credit card,Yorkville East,Midtown East,Manhattan,Manhattan
4151,21-03-2019 00:30,21-03-2019 00:53,3,4.69,18.5,3.5,0,25.8,yellow,credit card,East Village,West Village,Manhattan,Manhattan
4152,29-03-2019 17:07,29-03-2019 17:17,5,1.47,8.5,0,0,12.8,yellow,cash,Lincoln Square West,Midtown North,Manhattan,Manhattan
4153,09-03-2019 11:26,09-03-2019 11:32,1,1.07,6.5,1.5,0,11.3,yellow,credit card,Financial District North,Two Bridges/Seward Park,Manhattan,Manhattan
4154,11-03-2019 18:57,11-03-2019 19:06,1,1.1,7.5,2,0,13.8,yellow,credit card,Midtown East,Penn Station/Madison Sq West,Manhattan,Manhattan
4155,22-03-2019 14:31,22-03-2019 14:38,1,0.8,6,0,0,9.3,yellow,cash,Union Sq,West Village,Manhattan,Manhattan
4156,06-03-2019 21:28,06-03-2019 21:32,2,0.74,5,1.32,0,10.12,yellow,credit card,Upper East Side North,Yorkville East,Manhattan,Manhattan
4157,16-03-2019 02:20,16-03-2019 02:28,2,1.5,7.5,3.39,0,14.69,yellow,credit card,Greenwich Village South,Financial District North,Manhattan,Manhattan
4158,14-03-2019 16:05,14-03-2019 16:52,1,15.1,52,13.11,5.76,78.67,yellow,credit card,Murray Hill,JFK Airport,Manhattan,Queens
4159,04-03-2019 18:52,04-03-2019 18:54,1,0.4,3.5,1.55,0,9.35,yellow,credit card,Greenwich Village South,SoHo,Manhattan,Manhattan
4160,27-03-2019 10:01,27-03-2019 10:16,2,2.04,11,3.58,0,17.88,yellow,credit card,Greenwich Village North,Times Sq/Theatre District,Manhattan,Manhattan
4161,14-03-2019 19:47,14-03-2019 19:50,1,0.53,4,0,0,8.3,yellow,cash,Upper East Side North,Upper East Side South,Manhattan,Manhattan
4162,28-03-2019 07:33,28-03-2019 08:15,1,9.16,31.67,0,0,32.47,yellow,credit card,West Concourse,East Chelsea,Bronx,Manhattan
4163,02-03-2019 22:13,02-03-2019 22:20,1,1.11,6.5,2.06,0,12.36,yellow,credit card,Two Bridges/Seward Park,East Village,Manhattan,Manhattan
4164,20-03-2019 09:11,20-03-2019 09:21,2,0.83,8,0,0,11.3,yellow,cash,Midtown South,Midtown East,Manhattan,Manhattan
4165,07-03-2019 07:31,07-03-2019 07:56,1,4.43,18.5,3,0,24.8,yellow,credit card,Midtown Center,Battery Park City,Manhattan,Manhattan
4166,10-03-2019 10:03,10-03-2019 10:14,1,1.96,9.5,2.56,0,15.36,yellow,credit card,West Village,Murray Hill,Manhattan,Manhattan
4167,21-03-2019 15:33,21-03-2019 15:53,2,2.8,14,0,0,17.3,yellow,cash,East Chelsea,Midtown Center,Manhattan,Manhattan
4168,09-03-2019 01:33,09-03-2019 01:49,2,4.1,15,1.88,0,20.68,yellow,credit card,SoHo,Carroll Gardens,Manhattan,Brooklyn
4169,30-03-2019 00:53,30-03-2019 00:59,1,1.35,6.5,0,0,10.3,yellow,cash,Lincoln Square East,UN/Turtle Bay South,Manhattan,Manhattan
4170,11-03-2019 18:21,11-03-2019 18:26,1,0.7,5.5,1,0,10.8,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
4171,25-03-2019 11:26,25-03-2019 12:02,1,3.21,21.5,0,0,24.8,yellow,credit card,Penn Station/Madison Sq West,Lenox Hill East,Manhattan,Manhattan
4172,03-03-2019 17:55,03-03-2019 17:58,1,0.55,4,2.19,0,9.49,yellow,credit card,East Chelsea,West Chelsea/Hudson Yards,Manhattan,Manhattan
4173,31-03-2019 17:45,31-03-2019 17:49,1,0.64,5,1,0,9.3,yellow,credit card,Upper East Side North,Yorkville West,Manhattan,Manhattan
4174,08-03-2019 12:02,08-03-2019 12:09,1,1,6.5,1.47,0,11.27,yellow,credit card,Murray Hill,East Village,Manhattan,Manhattan
4175,26-03-2019 19:10,26-03-2019 19:27,1,2.1,12,0,0,13.8,yellow,cash,LaGuardia Airport,Murray Hill-Queens,Queens,Queens
4176,06-03-2019 19:33,06-03-2019 19:39,1,1.1,5.5,1.96,0,11.76,yellow,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
4177,27-03-2019 15:31,27-03-2019 15:48,1,2.03,12,0,0,15.3,yellow,cash,Penn Station/Madison Sq West,Midtown East,Manhattan,Manhattan
4178,19-03-2019 22:34,19-03-2019 22:40,1,1.1,6.5,0,0,10.3,yellow,cash,Upper East Side South,Times Sq/Theatre District,Manhattan,Manhattan
4179,21-03-2019 07:55,21-03-2019 07:59,1,0.6,4.5,1.56,0,9.36,yellow,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan
4180,14-03-2019 15:43,14-03-2019 15:52,1,0.95,7,2.06,0,12.36,yellow,credit card,Times Sq/Theatre District,Murray Hill,Manhattan,Manhattan
4181,12-03-2019 22:15,12-03-2019 22:27,3,2.16,9.5,0,0,13.3,yellow,cash,Union Sq,Sutton Place/Turtle Bay North,Manhattan,Manhattan
4182,14-03-2019 14:03,14-03-2019 14:13,6,1.65,8.5,1.77,0,13.57,yellow,credit card,Upper East Side South,Upper West Side South,Manhattan,Manhattan
4183,20-03-2019 18:07,20-03-2019 18:29,2,1.2,14,1.83,0,20.13,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan
4184,30-03-2019 11:26,30-03-2019 11:38,6,2.07,10.5,2.76,0,16.56,yellow,credit card,Upper East Side North,Lincoln Square East,Manhattan,Manhattan
4185,10-03-2019 11:11,10-03-2019 11:18,6,1.06,6.5,0,0,9.8,yellow,cash,Murray Hill,Gramercy,Manhattan,Manhattan
4186,01-03-2019 19:42,01-03-2019 19:55,1,1.6,10,3,0,17.3,yellow,credit card,Penn Station/Madison Sq West,UN/Turtle Bay South,Manhattan,Manhattan
4187,22-03-2019 13:56,22-03-2019 14:04,2,1.46,7.5,2.08,0,10.38,yellow,credit card,Morningside Heights,Manhattan Valley,Manhattan,Manhattan
4188,29-03-2019 16:10,29-03-2019 16:16,2,1.29,6.5,1.2,0,12,yellow,credit card,Midtown East,Gramercy,Manhattan,Manhattan
4189,01-03-2019 18:29,01-03-2019 19:27,1,16.96,52,13.11,5.76,78.67,yellow,credit card,Union Sq,JFK Airport,Manhattan,Queens
4190,20-03-2019 15:03,20-03-2019 15:08,1,0.8,5.5,0,0,8.8,yellow,cash,Upper West Side North,Upper West Side South,Manhattan,Manhattan
4191,02-03-2019 15:14,02-03-2019 15:22,2,1.19,7,2.06,0,12.36,yellow,credit card,Upper West Side South,Clinton East,Manhattan,Manhattan
4192,08-03-2019 08:19,08-03-2019 08:55,1,16.53,48,0,5.76,57.06,yellow,cash,Lincoln Square East,LaGuardia Airport,Manhattan,Queens
4193,01-03-2019 19:12,01-03-2019 19:22,1,0.76,7.5,2.36,0,14.16,yellow,credit card,Penn Station/Madison Sq West,Murray Hill,Manhattan,Manhattan
4194,12-03-2019 07:49,12-03-2019 08:02,1,1.52,10,2,0,15.3,yellow,credit card,Union Sq,UN/Turtle Bay South,Manhattan,Manhattan
4195,17-03-2019 10:02,17-03-2019 10:10,1,0.77,6.5,1.96,0,11.76,yellow,credit card,Midtown Center,Midtown East,Manhattan,Manhattan
4196,30-03-2019 13:48,30-03-2019 13:59,1,1.4,8.5,1,0,12.8,yellow,credit card,Lincoln Square West,Clinton West,Manhattan,Manhattan
4197,30-03-2019 15:46,30-03-2019 15:58,2,2.22,10.5,2.26,0,13.56,yellow,credit card,Manhattan Valley,East Harlem South,Manhattan,Manhattan
4198,15-03-2019 23:29,15-03-2019 23:38,1,1.2,7.5,2.25,0,13.55,yellow,credit card,West Chelsea/Hudson Yards,Union Sq,Manhattan,Manhattan
4199,25-03-2019 00:45,25-03-2019 00:54,1,2.63,10,2.76,0,16.56,yellow,credit card,East Village,Sutton Place/Turtle Bay North,Manhattan,Manhattan
4200,26-03-2019 16:31,26-03-2019 17:01,1,9.1,29.5,3.96,5.76,43.52,yellow,credit card,LaGuardia Airport,Lenox Hill West,Queens,Manhattan
4201,18-03-2019 08:44,18-03-2019 09:02,1,2.9,14,0,0,17.3,yellow,cash,Upper West Side North,Midtown South,Manhattan,Manhattan
4202,08-03-2019 10:48,08-03-2019 11:05,1,1.9,11.5,0,0,14.8,yellow,cash,Union Sq,Murray Hill,Manhattan,Manhattan
4203,11-03-2019 05:35,11-03-2019 05:44,1,2.9,10.5,0,0,14.3,yellow,cash,Long Island City/Queens Plaza,Upper East Side North,Queens,Manhattan
4204,13-03-2019 14:06,13-03-2019 14:15,4,1.45,8,2.82,0,14.12,yellow,credit card,Upper East Side South,East Harlem South,Manhattan,Manhattan
4205,14-03-2019 22:05,14-03-2019 22:27,4,4.9,18.5,4.46,0,26.76,yellow,credit card,Greenwich Village South,East Harlem South,Manhattan,Manhattan
4206,03-03-2019 14:17,03-03-2019 14:47,1,3.04,15.5,0,0,18.8,yellow,cash,Upper West Side South,Times Sq/Theatre District,Manhattan,Manhattan
4207,18-03-2019 10:56,18-03-2019 11:12,3,2.05,11.5,2.5,0,17.3,yellow,credit card,Murray Hill,Union Sq,Manhattan,Manhattan
4208,27-03-2019 22:43,27-03-2019 23:16,1,16.2,45,12.06,11.52,72.38,yellow,credit card,Midtown East,Stapleton,Manhattan,Staten Island
4209,06-03-2019 10:34,06-03-2019 10:54,1,2.23,13.5,0,0,16.8,yellow,cash,Clinton East,Lenox Hill West,Manhattan,Manhattan
4210,21-03-2019 21:01,21-03-2019 21:15,1,3.79,14,0,0,17.8,yellow,cash,Sunnyside,Lincoln Square East,Queens,Manhattan
4211,21-03-2019 18:40,21-03-2019 19:05,1,3.5,18,2,0,24.3,yellow,credit card,Murray Hill,Upper West Side South,Manhattan,Manhattan
4212,01-03-2019 00:15,01-03-2019 00:47,1,7,25.5,7.3,0,36.6,yellow,credit card,West Village,Astoria,Manhattan,Queens
4213,07-03-2019 05:53,07-03-2019 05:59,1,1.4,6.5,1.95,0,11.75,yellow,credit card,Upper West Side North,East Harlem South,Manhattan,Manhattan
4214,24-03-2019 12:55,24-03-2019 13:09,1,2.1,11,2.85,0,17.15,yellow,credit card,Murray Hill,Lower East Side,Manhattan,Manhattan
4215,16-03-2019 15:06,16-03-2019 15:34,1,1.8,16.5,3.95,0,23.75,yellow,credit card,Clinton East,Murray Hill,Manhattan,Manhattan
4216,12-03-2019 14:49,12-03-2019 14:56,1,0.8,6,1.85,0,11.15,yellow,credit card,SoHo,Greenwich Village South,Manhattan,Manhattan
4217,14-03-2019 16:01,14-03-2019 16:17,6,2.01,11.5,2.37,0,18.17,yellow,credit card,Clinton East,Gramercy,Manhattan,Manhattan
4218,29-03-2019 17:32,29-03-2019 18:53,1,26.92,75.5,23.19,0,100.49,yellow,credit card,JFK Airport,Cobble Hill,Queens,Brooklyn
4219,08-03-2019 20:07,08-03-2019 21:10,1,36.66,96.5,10,5.76,113.56,yellow,credit card,JFK Airport,,Queens,
4220,31-03-2019 22:13,31-03-2019 22:22,1,1,7.5,0.7,0,12,yellow,credit card,SoHo,Lower East Side,Manhattan,Manhattan
4221,11-03-2019 18:18,11-03-2019 18:23,1,0.55,5,1.86,0,11.16,yellow,credit card,Union Sq,Flatiron,Manhattan,Manhattan
4222,02-03-2019 17:13,02-03-2019 17:32,1,2.37,13,3.26,0,19.56,yellow,credit card,East Village,Clinton East,Manhattan,Manhattan
4223,30-03-2019 03:04,30-03-2019 03:07,2,0.52,4,1.06,0,6.36,yellow,credit card,Morningside Heights,Morningside Heights,Manhattan,Manhattan
4224,11-03-2019 14:00,11-03-2019 14:42,1,16.48,52,4,5.76,65.06,yellow,credit card,UN/Turtle Bay South,JFK Airport,Manhattan,Queens
4225,17-03-2019 23:02,17-03-2019 23:05,1,0.6,4.5,1.65,0,9.95,yellow,credit card,West Chelsea/Hudson Yards,Clinton East,Manhattan,Manhattan
4226,07-03-2019 14:24,07-03-2019 14:58,2,7.45,28.5,6.36,0,38.16,yellow,credit card,East Harlem South,Meatpacking/West Village West,Manhattan,Manhattan
4227,14-03-2019 02:56,14-03-2019 03:14,1,8.36,25,5,0,33.8,yellow,credit card,Penn Station/Madison Sq West,Hamilton Heights,Manhattan,Manhattan
4228,15-03-2019 02:51,15-03-2019 03:10,1,6.42,20,0,0,23.8,yellow,cash,West Chelsea/Hudson Yards,Greenpoint,Manhattan,Brooklyn
4229,21-03-2019 16:18,21-03-2019 16:28,1,0.7,8,1.85,0,14.15,yellow,credit card,Midtown South,Midtown Center,Manhattan,Manhattan
4230,13-03-2019 15:39,13-03-2019 15:50,1,1.8,9.5,0,0,12.8,yellow,,Midtown Center,Union Sq,Manhattan,Manhattan
4231,03-03-2019 11:52,03-03-2019 12:03,4,2.52,10,1,0,14.3,yellow,credit card,Lincoln Square East,West Chelsea/Hudson Yards,Manhattan,Manhattan
4232,06-03-2019 08:09,06-03-2019 08:39,1,2.47,18.5,0,0,21.8,yellow,cash,Upper East Side North,Midtown East,Manhattan,Manhattan
4233,31-03-2019 14:10,31-03-2019 14:39,1,4.72,20.5,4.76,0,28.56,yellow,credit card,Lincoln Square East,East Village,Manhattan,Manhattan
4234,25-03-2019 16:32,25-03-2019 16:42,1,2.6,10.5,2.95,0,17.75,yellow,credit card,Lenox Hill East,Kips Bay,Manhattan,Manhattan
4235,18-03-2019 21:44,18-03-2019 21:56,2,3,11.5,3.05,0,18.35,yellow,credit card,Yorkville West,Gramercy,Manhattan,Manhattan
4236,24-03-2019 10:20,24-03-2019 10:29,1,2.27,9.5,3.2,0,16,yellow,credit card,Lincoln Square West,Lenox Hill West,Manhattan,Manhattan
4237,03-03-2019 05:02,03-03-2019 05:23,6,6.29,21,4.96,0,29.76,yellow,credit card,Midtown South,Steinway,Manhattan,Queens
4238,07-03-2019 18:57,07-03-2019 19:06,1,0.89,7,0,0,11.3,yellow,cash,Greenwich Village North,East Village,Manhattan,Manhattan
4239,15-03-2019 23:02,15-03-2019 23:22,2,4.99,17.5,4.26,0,25.56,yellow,credit card,Times Sq/Theatre District,Astoria,Manhattan,Queens
4240,04-03-2019 20:36,04-03-2019 20:45,1,1.7,8,1.77,0,13.57,yellow,credit card,Murray Hill,Upper East Side South,Manhattan,Manhattan
4241,06-03-2019 16:22,06-03-2019 16:36,5,1.56,10,2.86,0,17.16,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
4242,11-03-2019 07:28,11-03-2019 07:34,1,1.4,6.5,1.95,0,11.75,yellow,credit card,Stuy Town/Peter Cooper Village,Murray Hill,Manhattan,Manhattan
4243,26-03-2019 09:18,26-03-2019 09:53,1,4.4,23,5.26,0,31.56,yellow,credit card,Yorkville East,Penn Station/Madison Sq West,Manhattan,Manhattan
4244,26-03-2019 19:33,26-03-2019 19:39,1,1.4,6.5,1,0,11.8,yellow,credit card,Midtown East,Lenox Hill East,Manhattan,Manhattan
4245,28-03-2019 14:06,28-03-2019 14:29,1,4.55,19,4.46,0,26.76,yellow,credit card,Midtown North,TriBeCa/Civic Center,Manhattan,Manhattan
4246,23-03-2019 21:08,23-03-2019 21:27,1,4.42,17.5,0,0,21.3,yellow,cash,Chinatown,Crown Heights North,Manhattan,Brooklyn
4247,10-03-2019 16:47,10-03-2019 16:54,1,0.59,6,1.86,0,11.16,yellow,credit card,Greenwich Village North,Flatiron,Manhattan,Manhattan
4248,05-03-2019 18:43,05-03-2019 19:09,1,9.46,29.5,7.91,5.76,47.47,yellow,credit card,LaGuardia Airport,Midtown East,Queens,Manhattan
4249,30-03-2019 10:56,30-03-2019 11:12,3,4.8,17,4.05,0,24.35,yellow,credit card,Financial District North,Midtown South,Manhattan,Manhattan
4250,24-03-2019 19:01,24-03-2019 19:05,5,0.72,5,1.66,0,9.96,yellow,credit card,Greenwich Village North,East Village,Manhattan,Manhattan
4251,17-03-2019 15:17,17-03-2019 15:38,1,9.93,28.5,7.51,5.76,45.07,yellow,credit card,Lenox Hill West,LaGuardia Airport,Manhattan,Queens
4252,17-03-2019 22:58,17-03-2019 23:00,2,0.98,4.5,0,0,5.8,yellow,cash,East Harlem North,East Harlem South,Manhattan,Manhattan
4253,14-03-2019 14:34,14-03-2019 14:48,1,1.1,9.5,1,0,13.8,yellow,credit card,Midtown South,Midtown East,Manhattan,Manhattan
4254,03-03-2019 04:11,03-03-2019 04:17,1,0.8,6,0,0,9.8,yellow,cash,Lower East Side,TriBeCa/Civic Center,Manhattan,Manhattan
4255,05-03-2019 21:12,05-03-2019 21:21,1,3.77,12.5,1,0,17.3,yellow,credit card,Manhattan Valley,West Chelsea/Hudson Yards,Manhattan,Manhattan
4256,15-03-2019 19:56,15-03-2019 20:02,4,0.8,6,0,0,9.8,yellow,cash,Meatpacking/West Village West,West Chelsea/Hudson Yards,Manhattan,Manhattan
4257,29-03-2019 09:25,29-03-2019 09:32,1,0.91,6,1,0,10.3,yellow,credit card,Yorkville East,Upper East Side North,Manhattan,Manhattan
4258,18-03-2019 08:21,18-03-2019 08:30,4,1.65,8,2.26,0,13.56,yellow,credit card,Upper West Side South,Midtown North,Manhattan,Manhattan
4259,11-03-2019 19:49,11-03-2019 20:11,5,4.78,18.5,4.56,0,27.36,yellow,credit card,Midtown Center,TriBeCa/Civic Center,Manhattan,Manhattan
4260,18-03-2019 12:52,18-03-2019 12:58,1,0.7,5.5,0,0,8.8,yellow,cash,Midtown Center,Clinton East,Manhattan,Manhattan
4261,12-03-2019 07:19,12-03-2019 07:25,1,0.8,6,0,0,9.3,yellow,cash,Sutton Place/Turtle Bay North,Midtown East,Manhattan,Manhattan
4262,19-03-2019 18:45,19-03-2019 18:55,1,0.6,7.5,1,0,12.8,yellow,credit card,Penn Station/Madison Sq West,Clinton East,Manhattan,Manhattan
4263,31-03-2019 03:07,31-03-2019 03:22,1,5.8,17.5,4,0,25.3,yellow,credit card,West Chelsea/Hudson Yards,East Harlem South,Manhattan,Manhattan
4264,02-03-2019 23:51,02-03-2019 23:51,1,0,14,2.86,0,17.16,yellow,credit card,Lenox Hill East,Lenox Hill East,Manhattan,Manhattan
4265,14-03-2019 00:11,14-03-2019 00:21,6,2.02,9,2.06,0,12.36,yellow,credit card,Old Astoria,Long Island City/Hunters Point,Queens,Queens
4266,18-03-2019 22:14,18-03-2019 22:27,5,3.72,13,2.2,0,19,yellow,credit card,West Village,Lincoln Square West,Manhattan,Manhattan
4267,27-03-2019 18:08,27-03-2019 19:01,1,16.77,52,16.39,5.76,81.95,yellow,credit card,JFK Airport,East Village,Queens,Manhattan
4268,16-03-2019 12:04,16-03-2019 12:31,1,4.31,19.5,5.7,0,28.5,yellow,credit card,Lenox Hill West,Lincoln Square East,Manhattan,Manhattan
4269,14-03-2019 15:35,14-03-2019 16:00,2,9.84,31.5,0,0,34.8,yellow,cash,Marble Hill,Lincoln Square East,Manhattan,Manhattan
4270,05-03-2019 14:46,05-03-2019 14:50,0,0.6,4.5,1.55,0,9.35,yellow,credit card,West Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
